2step;OSULeaf;0.0050;199.840;0.194;4.000;16459.100;0.020
2step;OSULeaf;0.0050;174.840;0.298;4.000;11276.740;0.020
2step;OSULeaf;0.0100;204.680;0.194;4.000;9022.200;0.010
2step;OSULeaf;0.0100;179.680;0.298;4.000;8073.820;0.010
2step;FaceAll;0.0005;516.663;0.754;120.311;9468.080;3.430
2step;FaceAll;0.0005;523.571;0.753;124.937;9896.950;3.630
2step;FaceAll;0.0010;624.087;0.753;121.945;11737.230;4.720
2step;FaceAll;0.0010;627.574;0.747;118.091;12442.420;4.810
2step;FaceAll;0.0050;1109.800;0.363;4.000;12332.640;0.140
2step;FaceAll;0.0050;1085.800;0.378;4.000;11559.600;0.140
2step;FaceAll;0.0100;1119.600;0.378;4.000;8892.080;0.130
2step;FaceAll;0.0100;1160.600;0.353;4.000;9584.160;0.140
2step;wafer;0.0100;478.560;0.962;4.000;7696.410;0.380
baseline;ArrowHead;0.0005;106.485;0.400;16.971;69.010;0.320
baseline;ArrowHead;0.0005;113.408;0.354;4.663;78.150;0.050
baseline;ArrowHead;0.0010;114.011;0.354;5.777;110.320;0.110
baseline;ArrowHead;0.0010;114.250;0.354;7.143;116.270;0.150
baseline;ArrowHead;0.0050;113.405;0.417;13.034;107.790;0.350
baseline;ArrowHead;0.0050;118.080;0.349;4.663;98.780;0.080
baseline;ArrowHead;0.0100;131.680;0.337;8.960;52.420;0.120
baseline;ArrowHead;0.0100;121.000;0.349;4.000;54.810;0.040
baseline;BeetleFly;0.0005;7.103;0.650;10.300;98.530;0.020
baseline;BeetleFly;0.0005;9.341;0.550;34.150;99.320;0.060
baseline;BeetleFly;0.0010;7.303;0.650;15.150;95.460;0.040
baseline;BeetleFly;0.0010;6.199;0.700;9.950;95.970;0.020
baseline;BeetleFly;0.0050;7.500;0.650;5.000;94.210;0.010
baseline;BeetleFly;0.0050;7.600;0.650;6.000;95.370;0.010
baseline;BeetleFly;0.0100;8.070;0.650;5.350;94.590;0.010
baseline;BeetleFly;0.0100;9.000;0.600;5.000;91.810;0.000
baseline;BirdChicken;0.0005;8.047;0.600;4.700;102.280;0.010
baseline;BirdChicken;0.0005;8.051;0.600;5.100;92.510;0.010
baseline;BirdChicken;0.0010;8.094;0.600;4.700;103.880;0.000
baseline;BirdChicken;0.0010;9.094;0.550;4.700;96.010;0.000
baseline;BirdChicken;0.0050;8.510;0.600;5.100;92.940;0.000
baseline;BirdChicken;0.0050;9.510;0.550;5.100;94.920;0.010
baseline;BirdChicken;0.0100;10.000;0.550;5.000;96.590;0.010
baseline;BirdChicken;0.0100;10.000;0.550;5.000;93.450;0.010
baseline;Car;0.0005;41.337;0.317;11.217;345.130;0.070
baseline;Car;0.0005;25.249;0.633;108.317;316.290;0.700
baseline;Car;0.0010;35.446;0.467;57.433;329.630;0.370
baseline;Car;0.0010;45.673;0.250;11.217;330.710;0.060
baseline;Car;0.0050;42.840;0.333;9.467;282.070;0.050
baseline;Car;0.0050;44.935;0.300;9.783;339.310;0.060
baseline;Car;0.0100;47.800;0.317;11.333;337.300;0.070
baseline;Car;0.0100;52.790;0.217;9.650;251.430;0.040
baseline;ChlorineConcentration;0.0005;1251.149;0.744;139.140;1081.860;49.510
baseline;ChlorineConcentration;0.0005;1494.932;0.635;47.881;1076.750;16.930
baseline;ChlorineConcentration;0.0010;1562.840;0.644;51.000;1085.540;18.060
baseline;ChlorineConcentration;0.0010;1818.439;0.557;30.843;1186.550;10.890
baseline;ChlorineConcentration;0.0050;2983.770;0.636;82.540;1120.020;29.440
baseline;ChlorineConcentration;0.0050;2490.915;0.593;48.433;1037.880;17.060
baseline;ChlorineConcentration;0.0100;3016.510;0.544;32.956;1962.660;21.200
baseline;ChlorineConcentration;0.0100;3016.510;0.544;32.956;1986.930;21.330
baseline;Coffee;0.0005;16.056;0.429;4.000;57.760;0.000
baseline;Coffee;0.0005;16.056;0.429;4.000;67.960;0.000
baseline;Coffee;0.0010;16.112;0.429;4.000;57.860;0.010
baseline;Coffee;0.0010;16.112;0.429;4.000;65.960;0.000
baseline;Coffee;0.0050;16.560;0.429;4.000;52.560;0.010
baseline;Coffee;0.0050;16.560;0.429;4.000;55.110;0.000
baseline;Coffee;0.0100;17.120;0.429;4.000;50.120;0.000
baseline;Coffee;0.0100;17.120;0.429;4.000;50.510;0.000
baseline;Computers;0.0005;127.528;0.492;4.224;6225.130;0.130
baseline;Computers;0.0010;124.000;0.508;4.000;6254.150;0.110
baseline;Computers;0.0050;128.210;0.508;4.168;2714.130;0.070
baseline;Computers;0.0050;128.210;0.508;4.168;2747.740;0.080
baseline;Computers;0.0100;136.000;0.496;4.000;2946.860;0.070
baseline;Cricket_X;0.0005;335.635;0.149;18.641;2596.620;0.660
baseline;Cricket_X;0.0005;346.580;0.121;18.362;2841.560;0.660
baseline;Cricket_X;0.0010;354.901;0.113;22.823;2693.560;0.830
baseline;Cricket_X;0.0010;328.591;0.228;70.746;2741.340;2.750
baseline;Cricket_X;0.0050;381.020;0.133;22.062;2618.390;0.800
baseline;Cricket_X;0.0050;429.195;0.197;59.587;2558.140;2.250
baseline;Cricket_X;0.0100;411.630;0.118;17.341;2585.600;0.620
baseline;Cricket_X;0.0100;398.090;0.128;14.895;2522.320;0.540
baseline;Cricket_Y;0.0005;277.818;0.338;101.633;2664.690;3.960
baseline;Cricket_Y;0.0005;283.781;0.336;127.085;3657.950;6.280
baseline;Cricket_Y;0.0010;289.129;0.408;149.049;3876.640;7.220
baseline;Cricket_Y;0.0010;299.417;0.369;136.967;2293.460;5.380
baseline;Cricket_Y;0.0050;382.890;0.274;51.226;2706.570;1.950
baseline;Cricket_Y;0.0050;376.340;0.297;52.482;2434.350;2.060
baseline;Cricket_Y;0.0100;435.100;0.249;36.436;2515.880;1.380
baseline;Cricket_Y;0.0100;447.090;0.274;42.074;2524.490;1.670
baseline;Cricket_Z;0.0005;328.780;0.159;4.000;2743.070;0.080
baseline;Cricket_Z;0.0005;328.780;0.159;4.000;5821.080;0.130
baseline;Cricket_Z;0.0010;330.560;0.156;4.000;6195.700;0.120
baseline;Cricket_Z;0.0010;328.703;0.164;6.931;2953.560;0.190
baseline;Cricket_Z;0.0050;366.255;0.113;10.387;6148.000;0.610
baseline;Cricket_Z;0.0050;329.800;0.174;4.000;4071.570;0.090
baseline;Cricket_Z;0.0100;382.700;0.146;12.744;3966.860;0.520
baseline;Cricket_Z;0.0100;370.700;0.177;12.744;3792.640;0.520
baseline;DistalPhalanxOutlineAgeGroup;0.0005;91.458;0.780;17.290;55.920;0.580
baseline;DistalPhalanxOutlineAgeGroup;0.0005;91.691;0.787;33.453;40.990;1.140
baseline;DistalPhalanxOutlineAgeGroup;0.0010;84.600;0.792;4.000;45.650;0.070
baseline;DistalPhalanxOutlineAgeGroup;0.0010;89.128;0.797;20.320;43.070;0.650
baseline;DistalPhalanxOutlineAgeGroup;0.0050;113.645;0.790;14.822;46.840;0.480
baseline;DistalPhalanxOutlineAgeGroup;0.0050;123.290;0.787;19.145;41.420;0.620
baseline;DistalPhalanxOutlineAgeGroup;0.0100;121.180;0.800;10.295;39.540;0.290
baseline;DistalPhalanxOutlineAgeGroup;0.0100;158.030;0.792;18.758;44.200;0.610
baseline;DistalPhalanxOutlineCorrect;0.0005;331.594;0.453;11.982;82.250;0.570
baseline;DistalPhalanxOutlineCorrect;0.0005;318.591;0.477;15.303;93.540;0.730
baseline;DistalPhalanxOutlineCorrect;0.0010;332.200;0.468;22.000;80.580;1.100
baseline;DistalPhalanxOutlineCorrect;0.0010;336.084;0.448;8.473;92.730;0.360
baseline;DistalPhalanxOutlineCorrect;0.0050;384.920;0.435;15.307;86.830;0.740
baseline;DistalPhalanxOutlineCorrect;0.0050;354.900;0.452;8.633;107.470;0.360
baseline;DistalPhalanxOutlineCorrect;0.0100;389.810;0.443;9.302;112.200;0.400
baseline;DistalPhalanxOutlineCorrect;0.0100;433.920;0.428;15.153;79.710;0.720
baseline;ECG200;0.0005;23.452;0.770;9.040;41.420;0.070
baseline;ECG200;0.0005;16.261;0.850;25.230;77.020;0.390
baseline;ECG200;0.0010;22.319;0.800;23.190;46.860;0.180
baseline;ECG200;0.0010;32.471;0.680;4.710;50.440;0.020
baseline;ECG200;0.0050;23.915;0.810;9.830;35.340;0.070
baseline;ECG200;0.0050;24.010;0.810;10.020;36.300;0.070
baseline;ECG200;0.0100;35.410;0.720;7.410;36.080;0.040
baseline;ECG200;0.0100;32.590;0.770;9.590;32.160;0.070
baseline;Earthquakes;0.0005;96.390;0.727;52.109;527.540;3.070
baseline;Earthquakes;0.0005;110.731;0.683;54.230;510.650;3.250
baseline;Earthquakes;0.0010;110.147;0.699;40.829;527.730;2.420
baseline;Earthquakes;0.0010;100.341;0.733;44.537;531.430;2.580
baseline;Earthquakes;0.0050;137.570;0.752;35.758;521.550;2.050
baseline;Earthquakes;0.0050;137.570;0.752;35.758;512.420;2.100
baseline;Earthquakes;0.0100;70.880;0.820;4.000;506.160;0.090
baseline;Earthquakes;0.0100;70.880;0.820;4.000;513.960;0.090
baseline;FISH;0.0005;63.545;0.714;154.794;1044.810;3.170
baseline;FISH;0.0005;64.402;0.691;118.886;1020.920;2.420
baseline;FISH;0.0010;74.196;0.657;81.120;1267.640;2.110
baseline;FISH;0.0010;76.506;0.646;82.891;1444.580;2.160
baseline;FISH;0.0050;142.635;0.257;14.440;853.950;0.260
baseline;FISH;0.0050;128.990;0.326;12.560;853.630;0.230
baseline;FISH;0.0100;146.810;0.251;9.034;774.160;0.150
baseline;FISH;0.0100;147.450;0.246;8.829;829.140;0.140
baseline;FordB;0.0005;1799.272;0.507;4.000;264690.770;0.760
baseline;FordB;0.0005;1799.272;0.507;4.000;247979.620;0.770
baseline;FordB;0.0010;1806.544;0.507;4.000;239130.330;0.780
baseline;FordB;0.0010;1806.544;0.507;4.000;246554.180;0.780
baseline;FordB;0.0050;1874.720;0.504;4.000;271453.190;0.780
baseline;FordB;0.0050;1874.720;0.504;4.000;245918.940;0.780
baseline;FordB;0.0100;1947.440;0.504;4.000;254144.000;0.780
baseline;Gun_Point;0.0005;76.465;0.500;19.540;72.930;0.460
baseline;Gun_Point;0.0005;77.865;0.487;11.533;48.020;0.170
baseline;Gun_Point;0.0010;74.885;0.513;12.567;40.270;0.140
baseline;Gun_Point;0.0010;76.087;0.513;20.580;41.330;0.250
baseline;Gun_Point;0.0050;90.325;0.493;19.100;39.260;0.260
baseline;Gun_Point;0.0050;79.560;0.493;4.747;33.500;0.040
baseline;Gun_Point;0.0100;83.810;0.493;5.207;37.470;0.050
baseline;Gun_Point;0.0100;103.650;0.500;19.100;36.610;0.270
baseline;Ham;0.0005;34.677;0.705;70.038;308.280;0.760
baseline;Ham;0.0005;44.785;0.610;72.105;280.450;0.790
baseline;Ham;0.0010;41.438;0.686;80.362;265.030;0.870
baseline;Ham;0.0010;33.438;0.762;80.362;273.200;0.880
baseline;Ham;0.0050;72.825;0.619;62.524;262.810;0.670
baseline;Ham;0.0050;75.235;0.619;67.114;255.820;0.730
baseline;Ham;0.0100;59.820;0.610;17.924;260.270;0.170
baseline;Ham;0.0100;97.690;0.743;67.324;275.670;0.740
baseline;HandOutlines;0.0005;451.940;0.755;413.879;30846.530;72.510
baseline;HandOutlines;0.0005;439.737;0.708;295.474;35156.790;52.480
baseline;HandOutlines;0.0010;316.662;0.699;15.662;34894.770;2.480
baseline;HandOutlines;0.0010;327.044;0.693;20.044;32289.490;3.180
baseline;HandOutlines;0.0050;337.000;0.683;4.000;30532.910;0.310
baseline;HandOutlines;0.0050;329.000;0.691;4.000;30671.800;0.300
baseline;HandOutlines;0.0100;357.000;0.683;4.000;27651.560;0.310
baseline;HandOutlines;0.0100;360.000;0.690;5.000;29678.050;0.480
baseline;Haptics;0.0005;231.665;0.250;4.318;3276.040;0.080
baseline;Haptics;0.0005;203.616;0.341;4.000;3491.090;0.070
baseline;Haptics;0.0010;210.939;0.344;29.023;3254.420;1.070
baseline;Haptics;0.0010;206.232;0.334;4.000;3333.940;0.060
baseline;Haptics;0.0050;208.160;0.347;4.649;3151.750;0.100
baseline;Haptics;0.0050;206.475;0.351;4.205;2992.090;0.080
baseline;Haptics;0.0100;219.080;0.331;4.247;3089.580;0.080
baseline;Haptics;0.0100;248.390;0.344;15.062;6196.870;0.890
baseline;Herring;0.0005;33.748;0.562;179.609;234.120;1.240
baseline;Herring;0.0005;30.584;0.562;80.750;250.550;0.550
baseline;Herring;0.0010;29.549;0.594;55.453;242.540;0.380
baseline;Herring;0.0010;28.549;0.609;55.453;255.940;0.360
baseline;Herring;0.0050;27.280;0.594;4.000;199.960;0.010
baseline;Herring;0.0050;27.280;0.594;4.000;210.370;0.020
baseline;Herring;0.0100;28.560;0.594;4.000;206.760;0.010
baseline;Herring;0.0100;28.560;0.594;4.000;228.940;0.010
baseline;InsectWingbeatSound;0.0005;1613.327;0.189;7.401;773.050;1.260
baseline;InsectWingbeatSound;0.0005;1449.878;0.275;15.028;533.390;2.590
baseline;InsectWingbeatSound;0.0010;1461.836;0.273;11.533;593.470;1.870
baseline;InsectWingbeatSound;0.0010;1538.746;0.234;11.488;528.520;1.930
baseline;InsectWingbeatSound;0.0050;1622.655;0.215;6.935;503.680;0.980
baseline;InsectWingbeatSound;0.0050;1656.155;0.198;6.985;556.550;1.020
baseline;InsectWingbeatSound;0.0100;1733.690;0.223;9.883;512.040;1.520
baseline;InsectWingbeatSound;0.0100;1674.120;0.253;9.855;984.120;2.830
baseline;ItalyPowerDemand;0.0005;93.825;0.918;19.097;10.670;1.630
baseline;ItalyPowerDemand;0.0005;54.308;0.956;18.091;10.840;1.520
baseline;ItalyPowerDemand;0.0010;87.616;0.933;18.091;8.570;1.490
baseline;ItalyPowerDemand;0.0010;113.145;0.909;18.605;10.430;1.500
baseline;ItalyPowerDemand;0.0050;215.895;0.874;16.695;8.690;1.370
baseline;ItalyPowerDemand;0.0050;198.960;0.890;16.707;8.450;1.740
baseline;ItalyPowerDemand;0.0100;301.580;0.874;16.674;10.430;1.400
baseline;ItalyPowerDemand;0.0100;295.320;0.883;17.038;11.120;1.850
baseline;LargeKitchenAppliances;0.0005;214.750;0.429;4.000;6412.540;0.100
baseline;LargeKitchenAppliances;0.0005;221.759;0.437;57.384;8658.010;4.210
baseline;LargeKitchenAppliances;0.0010;200.877;0.528;63.672;7580.790;4.500
baseline;LargeKitchenAppliances;0.0010;200.877;0.528;63.672;8189.290;4.420
baseline;LargeKitchenAppliances;0.0050;264.175;0.499;40.627;7257.830;2.910
baseline;LargeKitchenAppliances;0.0050;221.500;0.429;4.000;11111.740;0.170
baseline;LargeKitchenAppliances;0.0100;347.370;0.427;35.299;7743.510;2.400
baseline;LargeKitchenAppliances;0.0100;229.000;0.429;4.000;7547.900;0.110
baseline;Lighting2;0.0005;28.228;0.590;105.852;553.910;0.900
baseline;Lighting2;0.0005;32.299;0.574;206.525;411.620;1.690
baseline;Lighting2;0.0010;24.429;0.705;105.393;591.360;1.300
baseline;Lighting2;0.0010;21.192;0.672;19.541;338.320;0.140
baseline;Lighting2;0.0050;21.220;0.672;4.000;427.130;0.020
baseline;Lighting2;0.0050;21.220;0.672;4.000;321.890;0.020
baseline;Lighting2;0.0100;22.440;0.672;4.000;443.800;0.020
baseline;Lighting2;0.0100;23.450;0.672;5.656;308.530;0.020
baseline;Meat;0.0005;22.120;0.633;4.000;426.020;0.020
baseline;Meat;0.0005;22.120;0.633;4.000;348.130;0.020
baseline;Meat;0.0010;22.240;0.633;4.000;400.040;0.020
baseline;Meat;0.0010;22.240;0.633;4.000;199.590;0.010
baseline;Meat;0.0050;23.200;0.633;4.000;282.240;0.020
baseline;Meat;0.0050;23.200;0.633;4.000;273.010;0.020
baseline;Meat;0.0100;24.400;0.633;4.000;174.020;0.010
baseline;Meat;0.0100;24.400;0.633;4.000;259.690;0.020
baseline;MiddlePhalanxOutlineAgeGroup;0.0005;93.443;0.777;22.215;99.990;0.940
baseline;MiddlePhalanxOutlineAgeGroup;0.0005;94.971;0.782;39.852;138.430;2.600
baseline;MiddlePhalanxOutlineAgeGroup;0.0010;109.183;0.790;62.958;133.460;4.200
baseline;MiddlePhalanxOutlineAgeGroup;0.0010;97.610;0.777;21.525;125.820;1.330
baseline;MiddlePhalanxOutlineAgeGroup;0.0050;205.005;0.772;57.002;72.320;2.560
baseline;MiddlePhalanxOutlineAgeGroup;0.0050;318.865;0.393;37.932;78.850;1.300
baseline;MiddlePhalanxOutlineAgeGroup;0.0100;308.000;0.270;4.000;98.680;0.110
baseline;MiddlePhalanxOutlineAgeGroup;0.0100;308.000;0.270;4.000;114.500;0.120
baseline;MiddlePhalanxOutlineCorrect;0.0005;299.834;0.518;36.115;188.340;3.570
baseline;MiddlePhalanxOutlineCorrect;0.0005;304.804;0.497;9.347;113.650;0.500
baseline;MiddlePhalanxOutlineCorrect;0.0010;313.559;0.513;35.932;177.860;3.540
baseline;MiddlePhalanxOutlineCorrect;0.0010;305.519;0.503;12.532;115.740;0.570
baseline;MiddlePhalanxOutlineCorrect;0.0050;331.890;0.487;7.963;173.270;0.590
baseline;MiddlePhalanxOutlineCorrect;0.0050;329.510;0.510;11.837;191.270;1.000
baseline;MiddlePhalanxOutlineCorrect;0.0100;328.860;0.545;9.310;115.730;0.500
baseline;MiddlePhalanxOutlineCorrect;0.0100;325.610;0.507;4.935;207.970;0.270
baseline;MoteStrain;0.0005;218.737;0.832;13.956;13.270;1.340
baseline;MoteStrain;0.0005;459.449;0.636;5.510;14.010;0.370
baseline;MoteStrain;0.0010;275.016;0.788;8.000;22.990;1.220
baseline;MoteStrain;0.0010;314.175;0.756;7.328;28.010;1.080
baseline;MoteStrain;0.0050;353.180;0.766;9.613;14.890;1.070
baseline;MoteStrain;0.0050;304.050;0.804;9.433;13.160;0.830
baseline;MoteStrain;0.0100;377.450;0.780;8.183;23.160;1.250
baseline;MoteStrain;0.0100;377.800;0.848;15.000;22.470;2.870
baseline;PhalangesOutlinesCorrect;0.0005;321.870;0.640;30.000;2425.300;2.820
baseline;PhalangesOutlinesCorrect;0.0005;312.314;0.669;66.000;2630.420;6.520
baseline;PhalangesOutlinesCorrect;0.0010;336.164;0.640;31.660;2342.240;2.980
baseline;PhalangesOutlinesCorrect;0.0010;352.628;0.655;66.000;2235.030;6.560
baseline;PhalangesOutlinesCorrect;0.0050;418.820;0.615;20.704;3811.490;2.880
baseline;PhalangesOutlinesCorrect;0.0050;418.820;0.615;20.704;3742.720;2.920
baseline;PhalangesOutlinesCorrect;0.0100;507.580;0.615;20.697;3615.220;2.830
baseline;PhalangesOutlinesCorrect;0.0100;508.580;0.614;20.697;2567.660;1.930
baseline;ProximalPhalanxOutlineAgeGroup;0.0005;29.410;0.859;4.000;141.950;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0005;28.410;0.863;4.000;144.210;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0010;28.820;0.863;4.000;135.120;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0010;28.820;0.863;4.000;216.200;0.060
baseline;ProximalPhalanxOutlineAgeGroup;0.0050;32.100;0.863;4.000;135.270;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0050;32.100;0.863;4.000;144.320;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0100;36.200;0.863;4.000;142.670;0.040
baseline;ProximalPhalanxOutlineAgeGroup;0.0100;36.200;0.863;4.000;207.300;0.070
baseline;ProximalPhalanxOutlineCorrect;0.0005;63.851;0.794;26.467;305.430;0.820
baseline;ProximalPhalanxOutlineCorrect;0.0005;61.525;0.804;31.100;303.970;0.990
baseline;ProximalPhalanxOutlineCorrect;0.0010;64.347;0.814;35.557;332.160;1.140
baseline;ProximalPhalanxOutlineCorrect;0.0010;68.922;0.790;27.223;466.790;1.240
baseline;ProximalPhalanxOutlineCorrect;0.0050;119.235;0.708;23.529;317.350;0.730
baseline;ProximalPhalanxOutlineCorrect;0.0050;126.720;0.694;25.924;347.470;0.810
baseline;ProximalPhalanxOutlineCorrect;0.0100;156.390;0.687;22.471;327.440;0.690
baseline;ProximalPhalanxOutlineCorrect;0.0100;117.390;0.821;22.471;304.270;0.690
baseline;RefrigerationDevices;0.0005;258.533;0.341;61.507;11325.150;7.610
baseline;RefrigerationDevices;0.0005;259.920;0.328;42.240;12916.010;5.070
baseline;RefrigerationDevices;0.0010;259.018;0.347;37.381;16308.300;6.530
baseline;RefrigerationDevices;0.0010;257.573;0.349;36.195;11341.940;4.290
baseline;RefrigerationDevices;0.0050;294.260;0.333;23.605;11342.030;2.700
baseline;RefrigerationDevices;0.0050;288.220;0.357;25.184;12127.420;2.890
baseline;RefrigerationDevices;0.0100;293.050;0.325;10.680;11179.920;1.020
baseline;RefrigerationDevices;0.0100;295.150;0.333;12.040;11010.990;1.200
baseline;ScreenType;0.0005;249.750;0.336;4.000;11345.050;0.100
baseline;ScreenType;0.0005;249.750;0.336;4.000;10747.000;0.100
baseline;ScreenType;0.0010;254.500;0.325;4.000;11439.250;0.100
baseline;ScreenType;0.0010;250.500;0.336;4.000;15972.490;0.160
baseline;ScreenType;0.0050;254.500;0.341;4.000;15563.590;0.150
baseline;ScreenType;0.0050;256.500;0.336;4.000;14395.450;0.160
baseline;ScreenType;0.0100;268.000;0.325;4.000;10548.520;0.100
baseline;ScreenType;0.0100;264.000;0.336;4.000;11055.730;0.100
baseline;ShapeletSim;0.0005;97.412;0.461;4.572;90.670;0.050
baseline;ShapeletSim;0.0005;90.382;0.500;4.244;98.720;0.040
baseline;ShapeletSim;0.0010;96.754;0.467;4.189;92.500;0.040
baseline;ShapeletSim;0.0010;90.754;0.500;4.189;91.550;0.040
baseline;ShapeletSim;0.0050;100.095;0.467;4.550;92.140;0.050
baseline;ShapeletSim;0.0050;102.095;0.456;4.550;94.000;0.050
baseline;ShapeletSim;0.0100;97.540;0.500;4.189;92.120;0.040
baseline;ShapeletSim;0.0100;105.370;0.456;4.094;91.500;0.040
baseline;SmallKitchenAppliances;0.0005;165.305;0.565;12.296;11287.500;2.220
baseline;SmallKitchenAppliances;0.0005;165.307;0.565;12.304;12261.720;2.270
baseline;SmallKitchenAppliances;0.0010;166.693;0.565;9.848;12098.870;1.670
baseline;SmallKitchenAppliances;0.0010;165.692;0.568;9.845;6596.970;0.960
baseline;SmallKitchenAppliances;0.0050;167.620;0.579;5.131;6325.700;0.320
baseline;SmallKitchenAppliances;0.0050;174.150;0.563;5.413;6042.530;0.360
baseline;SmallKitchenAppliances;0.0100;173.000;0.579;4.000;6063.120;0.170
baseline;SmallKitchenAppliances;0.0100;176.660;0.576;4.709;6027.830;0.260
baseline;SonyAIBORobotSurfaceII;0.0005;233.045;0.760;8.488;11.520;0.580
baseline;SonyAIBORobotSurfaceII;0.0005;199.899;0.795;10.280;10.160;0.700
baseline;SonyAIBORobotSurfaceII;0.0010;225.086;0.772;8.485;11.570;0.560
baseline;SonyAIBORobotSurfaceII;0.0010;239.512;0.759;9.981;10.720;0.700
baseline;SonyAIBORobotSurfaceII;0.0050;266.520;0.763;8.504;10.110;0.540
baseline;SonyAIBORobotSurfaceII;0.0050;231.465;0.808;10.171;9.940;0.690
baseline;SonyAIBORobotSurfaceII;0.0100;302.090;0.792;10.922;10.060;0.750
baseline;SonyAIBORobotSurfaceII;0.0100;321.350;0.760;9.690;10.410;0.690
baseline;StarLightCurves;0.0005;1621.456;0.898;190.737;39919.090;199.370
baseline;StarLightCurves;0.0005;1609.456;0.900;190.737;40082.180;196.720
baseline;StarLightCurves;0.0010;2383.260;0.896;185.437;41420.240;201.730
baseline;StarLightCurves;0.0010;2387.894;0.897;186.485;40648.310;195.440
baseline;StarLightCurves;0.0050;1581.720;0.828;4.000;35568.020;1.880
baseline;StarLightCurves;0.0050;1581.720;0.828;4.000;38777.940;1.880
baseline;StarLightCurves;0.0100;1746.440;0.828;4.000;36216.550;1.830
baseline;StarLightCurves;0.0100;1746.440;0.828;4.000;36143.530;1.870
baseline;Strawberry;0.0005;122.292;0.822;43.367;798.730;2.650
baseline;Strawberry;0.0005;74.824;0.907;58.155;663.210;3.410
baseline;Strawberry;0.0010;133.685;0.827;45.163;715.160;2.650
baseline;Strawberry;0.0010;89.174;0.915;60.643;710.450;3.580
baseline;Strawberry;0.0050;248.190;0.886;58.137;578.180;3.570
baseline;Strawberry;0.0050;232.575;0.915;58.915;550.130;3.510
baseline;Strawberry;0.0100;243.520;0.643;4.000;557.080;0.110
baseline;Strawberry;0.0100;243.520;0.643;4.000;562.460;0.110
baseline;SwedishLeaf;0.0005;242.590;0.624;24.290;606.970;1.330
baseline;SwedishLeaf;0.0005;240.867;0.632;34.774;700.090;1.980
baseline;SwedishLeaf;0.0010;233.240;0.659;32.384;638.870;1.810
baseline;SwedishLeaf;0.0010;233.240;0.659;32.384;615.630;1.790
baseline;SwedishLeaf;0.0050;322.805;0.621;27.458;612.910;1.510
baseline;SwedishLeaf;0.0050;301.755;0.646;25.842;672.270;1.460
baseline;SwedishLeaf;0.0100;369.830;0.558;15.013;626.440;0.770
baseline;SwedishLeaf;0.0100;373.370;0.645;24.219;601.800;1.300
baseline;ToeSegmentation1;0.0005;105.174;0.561;45.386;115.580;1.090
baseline;ToeSegmentation1;0.0005;103.106;0.561;27.250;74.280;0.630
baseline;ToeSegmentation1;0.0010;120.809;0.504;34.250;71.960;0.820
baseline;ToeSegmentation1;0.0010;114.619;0.548;50.961;74.040;1.210
baseline;ToeSegmentation1;0.0050;123.865;0.583;25.320;75.440;0.590
baseline;ToeSegmentation1;0.0050;122.265;0.592;25.671;69.410;0.590
baseline;ToeSegmentation1;0.0100;173.760;0.500;26.211;66.830;0.610
baseline;ToeSegmentation1;0.0100;170.990;0.504;25.434;68.020;0.580
baseline;ToeSegmentation2;0.0005;68.549;0.508;69.985;98.590;1.040
baseline;ToeSegmentation2;0.0005;66.301;0.538;96.938;89.730;1.380
baseline;ToeSegmentation2;0.0010;72.800;0.515;75.385;94.690;1.100
baseline;ToeSegmentation2;0.0010;74.140;0.531;101.077;91.830;1.440
baseline;ToeSegmentation2;0.0050;116.495;0.438;66.915;91.420;0.960
baseline;ToeSegmentation2;0.0050;107.990;0.400;46.138;86.240;0.640
baseline;ToeSegmentation2;0.0100;89.800;0.369;6.000;81.820;0.060
baseline;ToeSegmentation2;0.0100;103.990;0.562;36.146;87.810;0.510
baseline;Trace;0.0005;29.641;0.750;92.830;137.430;0.910
baseline;Trace;0.0005;27.503;0.750;50.060;193.580;0.480
baseline;Trace;0.0010;34.133;0.690;31.330;196.660;0.290
baseline;Trace;0.0010;34.283;0.750;92.830;136.210;0.890
baseline;Trace;0.0050;47.635;0.640;23.270;160.120;0.210
baseline;Trace;0.0050;57.550;0.710;57.100;135.130;0.540
baseline;Trace;0.0100;76.510;0.430;19.510;136.150;0.180
baseline;Trace;0.0100;51.510;0.680;19.510;160.740;0.170
baseline;TwoLeadECG;0.0005;93.982;0.932;29.819;13.530;2.940
baseline;TwoLeadECG;0.0005;99.805;0.934;43.556;12.810;4.340
baseline;TwoLeadECG;0.0010;110.963;0.932;29.818;15.330;2.910
baseline;TwoLeadECG;0.0010;164.499;0.889;33.801;14.860;3.300
baseline;TwoLeadECG;0.0050;482.760;0.747;34.198;13.780;3.420
baseline;TwoLeadECG;0.0050;229.805;0.947;29.817;15.730;2.870
baseline;TwoLeadECG;0.0100;790.940;0.543;23.788;12.900;2.240
baseline;TwoLeadECG;0.0100;904.440;0.504;29.802;13.100;2.770
baseline;Two_Patterns;0.0005;1011.536;0.809;124.268;8934.750;73.890
baseline;Two_Patterns;0.0005;1016.172;0.807;123.086;8740.010;72.440
baseline;Two_Patterns;0.0010;1256.731;0.810;123.933;8615.920;73.740
